22,178,0.331460674157303,0.00561797752808989,0.662921348314607,example r a1 b2 b1 b3 a2 b zz zz zz a zz zz zz a zz zz zz zz zz zz r zz zz zz 1 1 1 2 t s h punct b comma zz zz punct punct b zz zz zz punct a comma punct punct b zz zz zz comma 2 punct punct punct punct a zz zz zz punct a comma punct punct b zz zz zz comma 1 punct punct punct punct a zz zz zz zz zz zz punct r comma punct punct a zz zz zz comma 1 punct comma punct a zz zz zz zz zz zz comma 1 punct punct punct punct r zz zz zz c punct zz zz c punct punct punct b zz zz zz comma 2 punct punct c punct zz zz c punct punct punct b zz zz zz comma 1 punct punct c punct punct punct a zz zz zz comma 1 punct comma punct a zz zz zz zz zz zz comma 1 punct punct b1 b2 a1 b3 a2 r,example r a1 b2 b1,49,-44,-93,na.
17,50,0.04,0.26,0.26,space budget limitations given an xml tree t comma build a treesketch of size b difficult clustering problem space dimensionality depends on the clustering itself construction based on bottom punct up clustering compress perfect synopsis by merging clusters best merge determined by marginal gains perfect space budget zz zz zz,space budget limitations given an,-44,-14,30,normal.
29,118,0.288135593220339,0.0338983050847458,0.313559322033898,tsbuild algorithm maintain a pool of candidate operations for merging 2 nodes of ts in size uh punct given as input to the algorithm punct dot m punct ts punct denotes the resulting synopsis after applying merge m on ts dot m dot errd punct sq punct m punct ts punct punct punct sq punct ts punct is the increase in squared error from ts to m punct ts punct dot m dot sized punct size punct ts punct punct size punct m punct ts punct punct is the decrease in synopsis size dot the operations pool is organized in min punct heap according to the marginal punct gain ratio m dot errd punct m dot sized dot,tsbuild algorithm maintain a pool,-14,3,17,normal.
20,111,0.216216216216216,0.189189189189189,0.297297297297297,tsbuild punct main steps input punct xml tree t dot space budget s dot upper punct lower bounds for heap size punct uh comma lh punct dot output punct treesketch synopsis ts of t of size zz zz zz s dot main steps punct ts punct buildstable punct t punct punct creates the pool of candidates merge operations on size uh dot applying each merge operation on it zz zz zz s turn on ts dot after each merge comma recompute all necessary parameters of ts dot if ts drops bellow size s comma the algorithm stops dot if the pool size drops below the bound lh comma replenish it dot,tsbuild punct main steps input,3,-100,-100,normal.
0,1,0,0,0,tsbuild,,-100,-100,-100,normal.
17,85,0.164705882352941,0.117647058823529,0.176470588235294,createpool algorithm generate all possible pair punct wise merges and keep the top uh o punct n zz zz punct merge operations dot key observation punct two elements have similar structure comma if their children have similar structure dot children clusters should be merged first dot bottom punct up merging comma based on depth depth punct distance from the leaves of the tree dot build a pool of candidate merges by increasing depth dot replenish the pool when it falls below a given threshold dot,createpool algorithm generate all possible,-100,-100,-100,normal.
0,1,0,0,0,createpool,,-100,-100,-100,normal.
50,3,0,1,0,approximate query processing,,-100,-7,-100,normal.
20,103,0.184466019417476,0.135922330097087,0.398058252427184,evalquery punct main steps input punct treesketch ts of document t dot twig query q dot output punct treesketch tq that approximates the nesting tree nt punct q punct dot main steps punct go in pre punct order traversal on q dot after qj was added comma go to it zz zz zz s son qi dot add the node qi zz zz zz q if it doesn zz zz zz t exists yet comma and calculate the paths number from qj to it comma acording to ts dot connect qi to qj punct the parent node punct by adding an edge dot,evalquery punct main steps input,-7,21,28,normal.
14,2,0,0.5,0,evalquery algorithm,,21,-100,-100,normal.
0,1,0,0,0,evalembed,,-100,-100,-100,normal.
12,5,0,0.6,0,example query treesketch result treesketchtsq,,-100,6,-100,normal.
34,182,0.313186813186813,0.0384615384615385,0.379120879120879,example cont dot let us consider the processing of node q1 punct on the query punct comma and more specifically the computation of bindings from q1 to q3 dot starting from node a comma which appears in the bindings of q1 comma we can identify exactly one simple embedding of path punct q1 comma q3 punct punct d punct punct g punct punct punct f comma namely e punct a punct d punct f dot the bindings of q3 comma therefore comma will be the descendants of a along the given embedding dot the number of descendants for each element in a punct nt punct count punct a comma d punct zz zz count punct d comma f punct punct 2 zz zz 0 dot 5 punct 1 dot s punct 0 dot 6 punct 0 dot 7 punct 0 dot 6 zz zz 0 dot 7 punct 0 dot 88 dot punct punct the number descendants along d punct punct g punct punct punct f for each binding q1 is 1 zz zz 0 dot 88 punct 0 dot 88 dot,example cont dot let us,6,-28,-34,normal.
22,59,0.135593220338983,0.135593220338983,0.186440677966102,error of approximation punct abstract the error of approximation is quantified by the distance between the 2 xml trees dot the distance represents how much 2 trees are similar comma by the aspects of structure and meaning dot esd punct element simulation distance punct is a metric described on the article which quantifies the above punct mentioned distance dot,error of approximation punct abstract,-28,-17,11,normal.
20,60,0.216666666666667,0.216666666666667,0.05,experimental study data sets punct imdb punct real punct life data set from the internet movie data base dot xmark punct synthetic data set that models transactions on an online punct action dot swissprot punct real punct life data set with annotations on proteins dot workload punct 1000 random twig queries dot evaluation metrics punct average esd for approximate answers,experimental study data sets punct,-17,6,23,normal.
28,3,0,1,0,data sets characteristics,,6,-8,-14,normal.
21,17,0.352941176470588,0.352941176470588,0.0588235294117647,approximate answers imdb punct punct 102k elements punct avg dot result size punct 3 comma 477 tuples,approximate answers imdb punct punct,-8,0,8,normal.
19,20,0.35,0.45,0.05,approximate answers xmark punct punct 103k elements punct avg dot result size punct 2 comma 436 tuples dot treeskethces twigxskethces,approximate answers xmark punct punct,0,0,0,normal.
19,20,0.35,0.45,0,approximate answers swissport punct punct 182k elements punct avg dot result size punct 104 comma 592 tuples dot treeskethces twigxskethces,approximate answers swissport punct punct,0,-26,-26,normal.
27,14,0.285714285714286,0.285714285714286,0,construction times construction times punct minutes punct for treesketches and twig punct xsketches dot,construction times construction times punct,-26,66,92,normal.
28,85,0.211764705882353,0.0588235294117647,0.235294117647059,error of approximation let nts punct q punct be the approximate nesting tree that is computed over a concise synopsis ts comma and let nt punct q punct be the true nesting tree of the query q dot the error of approximation is quantified by the distance between the 2 xml trees comma denoted as dista punct nts punct q punct comma nt punct q punct punct dot we will use the tree punct edit distance metric comma which measure only the syntactic differences dot,error of approximation let nts,66,-2,-68,normal.
21,45,0.2,0.133333333333333,0.177777777777778,tree punct edit distance metric the tree punct edit distance diste punct t1 comma t2 punct between 2 xml trees measures the minimum cost sequence of edit operations the transform t1 to t2 dot operations on tree nodes punct basic punct punct adding deleting relabeling,tree punct edit distance metric,-2,0,2,normal.
11,55,0.381818181818182,0.163636363636364,0.418181818181818,tree punct edit distance metric punct example query answer t approximation t1 approximation t2 diste punct t comma t1 punct punct 3 zz zz punct sc punct punct 3 zz zz punct sc punct punct 3 zz zz punct sc punct punct 3 zz zz punct sd punct punct diste punct t comma t2 punct,tree punct edit distance metric,0,189,189,normal.
29,61,0.163934426229508,0.131147540983607,0.114754098360656,element simulation distance new distance metric for xml trees dot considers both the overall path structure and the distribution of document edges dot defined recursively dot uses existing distance metric such as mac punct match and compare punct and emd punct earth mover zz zz zz s distance punct dot 	note punct these metrics are not described on the article dot,element simulation distance new distance,189,-206,-395,normal.
15,62,0.0967741935483871,0.0645161290322581,0.290322580645161,element simulation distance mac punct a numerical measure to quantify the quality of an approximate answer to a set punct valued query dot emd punct measures a distance between 2 distributions comma which reflects the minimal amount of work that must be performed to transform one distribution into the other by moving zz zz zz distribution mass zz zz zz around dot,element simulation distance mac punct,-206,-3,203,normal.
31,134,0.208955223880597,0.119402985074627,0.470149253731343,element simulation distance let u zz zz zz t1 v zz zz zz t2 be elements of the compared trees where label punct u punct punct label punct v punct dot let ut comma vt denote the children sets of u comma v respectively comma that have tag t dot esd punct u zz zz zz comma v zz zz zz punct denotes the distance between any 2 elements u zz zz zz zz zz zz ut comma v zz zz zz zz zz zz vt dot the distance dist zz zz punct ut comma vt punct between ut comma vt is defined by using an existing value set distance metric comma like mac or emd dot esd punct u comma v punct punct zz zz dist zz zz punct ut comma vt punct,element simulation distance let u,-3,-1,2,normal.
27,117,0.290598290598291,0.094017094017094,0.418803418803419,element simulation distance assume without loss of generality that vt punct zz zz dot for each element e zz zz zz ut comma we insert a unique element ev in vt with distance esd punct e comma ev punct punct punct e punct comma where punct e punct is the sub punct trees size of e comma and esd punct e zz zz zz comma ev punct punct zz zz zz comma for all e zz zz zz zz zz zz ut comma e zz zz zz zz zz zz e dot esd between two trees punct 		esd punct t1 comma t2 punct punct esd punct root punct t1 punct comma root punct t2 punct punct dot,element simulation distance assume without,-1,-5,-4,normal.
31,132,0.295454545454545,0.0984848484848485,0.363636363636364,esd punct example let u comma v be the left a elements of t and t1 respectively dot element u comma v have children of tags c and d and thus 	esd punct u comma v punct punct dist zz zz punct uc comma vc punct punct dist zz zz punct ud comma vd punct dot 	esd punct ci comma cj punct comma ci zz zz zz uc comma cj zz zz zz vc are equal to 0 comma since the elements have identical sub punct trees dot notice that the 2 value sets contain equal values but at different multiplicities dot 	using the mac metric punct 	dist zz zz punct uc comma vc punct punct 8 punct punct esd punct u comma v punct punct 8 punct 0 punct 8 dot,esd punct example let u,-5,2,7,normal.
22,35,0.285714285714286,0.0857142857142857,0.485714285714286,esd zz zz zz example cont dot let v zz zz zz be the left element a of t2 dot dot dot dot esd punct u comma v zz zz zz punct punct 6 dot,esd zz zz zz example,2,-100,-100,normal.
0,1,0,1,0,questions,,-100,-100,-100,na.
0,3,0.333333333333333,0.666666666666667,0,thank you punct,,-100,-100,-100,na.
35,31,0.129032258064516,0.419354838709677,0.32258064516129,zz adaptive xml storage adaptive xml storage or the importance of being lazy nihan zz zz zman 26 dot 10 dot 2005 instructor punct prof dot taflan g zz zz ndem	,zz adaptive xml storage adaptive,-100,-11,-100,normal.
40,57,0.12280701754386,0.12280701754386,0.157894736842105,xml data building an xml store means finding solutions to the problems of representing comma accessing comma querying and updating xml data dot relational database systems rely on a fixed punct schema of records to represent and manage data dot being irregular in structure and content comma xml data does not seem to allow this approach dot,xml data building an xml,-11,0,11,normal.
31,84,0.130952380952381,0.0476190476190476,0.142857142857143,this paper dot dot dot describes how the notion of database record has been extended and applied to xml storage how the resulted store abstracts the structure of the xml data from the actual storage format the contributions of the paper are punct 	 punct a punct the problem definition for xml stores 	 punct b punct an adaptive xml store and flexible index structures based on the existence of the xml store 	 punct c punct an evaluation of lazy punct partial index,this paper dot dot dot,0,0,0,normal.
15,52,0.134615384615385,0.153846153846154,0.115384615384615,overview problem punct the irregularity of the structure and usage of xml becomes a big obstacle in achieving good performance during accesing comma querying and updating xml data dot new challanges efficient query evaluation dot efficient access and retrieval of xml data dot maintainment of document order dot optimizing xml updates dot,overview problem punct the irregularity,0,-4,-4,normal.
46,91,0.120879120879121,0.032967032967033,0.241758241758242,overview punct 2 existing approaches lack a uniform way of representing and thinking of xml dot focus on one aspect of xml storage and assume that the application will adapt to a particular usage pattern dot function as all punct or punct nothing as regards indexing comma where advantages gained by knowing all node information is lost in poor performance updates dot so comma one can not achieve everything at once comma but should focus on what it can achieve at a given moment comma in a given usage context dot,overview punct 2 existing approaches,-4,-1,3,normal.
40,66,0.106060606060606,0.0909090909090909,0.181818181818182,overview punct 3 this paper presents ranges as a flat representation of desiderata for an xml store dot ranges are logical units similar to tuples in relational databases comma whose size and existence is defined by the application usage patterns ranges provides a lazy approach to storing comma accessing and indexing xml data dot ranges offer enough flexibility to have application punct dependent indexing units dot,overview punct 3 this paper,-1,-9,-8,normal.
21,57,0.105263157894737,0.368421052631579,0.087719298245614,xml store desiderata punct 1 requirements for an xml store store and access any instances of the xquery data model support for xml update allow optimization of reads and punct or updates indexes support different node identifer schemas punct support for stable and comparable identifies punct low storage overhead support psvi punct post schema validation infoset punct,xml store desiderata punct 1,-9,-7,2,normal.
45,65,0.138461538461538,0.138461538461538,0.153846153846154,xml store desiderata punct 2 the xquery data model supports a wide range of xml applications comma either read punct oriented or heavy punct update scenarios dot psvi avoids repeated evaluation of xml schema dot low storage overhead incurs by minimizing the quantity of data actually stored dot node identifiers are assigned comma according to the xquerymodel to each node in the data instance dot,xml store desiderata punct 2,-7,-1,6,normal.
71,56,0.107142857142857,0.0714285714285714,0.160714285714286,xml store desiderata punct 3 the store should support read operations comma entire data source or a single node the store should support update operations that specify a node and allow insertions of the data relative to this node punct as previous siblings comma next sibling comma first child or last child of the node punct,xml store desiderata punct 3,-1,-4,-3,normal.
56,77,0.116883116883117,0.103896103896104,0.194805194805195,optimizing reads vs dot optimizing updates typical storage systems are faced with challenges of optimizing read operations or update operations required by the application a store that achieves both optimality is a utopia dot punct ex punct the structures required to support read operations comma fast indexes comma negatively influence the performance of update operations punct in the paper comma a middle approach is taken for optimizing one or the other depending on the application load dot,optimizing reads vs dot optimizing,-4,-1,3,normal.
69,46,0.0434782608695652,0.108695652173913,0.173913043478261,xml representation the requirements for xml store have been fulfilled in the particular case of an xml store dot there are 3 important choices punct the xml representation the definition of an arbitrarily granular unit range the flexible index structures based on the existence of range,xml representation the requirements for,-1,-3,-2,normal.
54,78,0.0769230769230769,0.0897435897435897,0.230769230769231,choosing an xml representation for representing or storing comma xml data is either shredded on a relational database comma special index structures or the combination of the two there is usually a strong relationship between storing and representing xml on one side comma indexing and querying it on the other side dot current approaches do not seperate them dot the adaptivity requirement in this paper zz zz zz s approach provides both data independence and flexible granularity dot,choosing an xml representation for,-3,-6,-3,normal.
37,57,0.157894736842105,0.210526315789474,0.192982456140351,a flexible representation punct 1 to denote each part of the xquery data model comma tokens comma that are a materialization of enriched sax punct simple api for xml punct events comma are used dot nodes in the xquery data model comma who must have an associated identifier comma are also represented by a sequence of tokens,a flexible representation punct 1,-6,-6,0,normal.
41,89,0.112359550561798,0.168539325842697,0.168539325842697,a flexible representation punct 2 this representation of the xquery data model offers punct complete representation of the xquery data model independence of the api used in the actual application punct flat model as opposed to tree punct based or event punct based representation punct allows flexible data granularity punct token is the most granular unit and tokens can be grouped in more specific units punct post schema validation info set punct token sequence can also be associated to the xml schema type derived after a schema validation punct,a flexible representation punct 2,-6,-3,3,normal.
40,53,0.0943396226415094,0.0754716981132075,0.188679245283019,storage model punct 1 the storage model of the xml data in the store presented consists of token sequences serialized in sequential blocks punct pages in document order dot tokens offer a flat representation of the xml data comma independent of the actual data model of the application that uses the store dot,storage model punct 1 the,-3,0,3,normal.
34,47,0.148936170212766,0.148936170212766,0.127659574468085,storage model punct 2 for example comma each time data is inserted in the store punct the corresponding tokens are generated and stored in the corresponding positions in the storage dot blocks are allocated accordingly dot node ids comma requested in the xquery datamodel are generated dot,storage model punct 2 for,0,-6,-6,normal.
69,82,0.0975609756097561,0.0975609756097561,0.195121951219512,implementing database records for xml the interface to the store defines read comma insert and update operations dot all operations are defined relative to a target node identifier dot so comma it is nodes corresponding to these identifiers that need to be quickly located dot existing approaches to xml data storage take the options of full data indexing in order to optimize queries and accelerate access to specific parts of xml data dot in this way comma updates are too expensive dot,implementing database records for xml,-6,-1,5,normal.
62,65,0.0769230769230769,0.0923076923076923,0.169230769230769,discarding the option of a full index the advantage of a full index is the ability to quickly locate nodes dot on the other hand comma it has main disadvantages punct inserts and updates are more expensive storage requirements are very high the index grows in size for data punct intensive applications and the vast majority of the entries will not even be used dot,discarding the option of a,-1,-5,-4,normal.
53,86,0.127906976744186,0.127906976744186,0.313953488372093,the notion of range range is a sequence of tokens dot each sequence of tokens can constitute a range dot in presented model comma a range is implemented as a sequence of variable punct sized tokens comma where in relational database systems comma a record is implemented as a sequence of variable punct sized fields dot range is defined by the usage pattern of the application comma not by a fixed schema dot an order between ranges is needed to preserve document order of tokens dot,the notion of range range,-5,-2,3,normal.
40,82,0.134146341463415,0.158536585365854,0.170731707317073,the range index punct coarse punct grained index punct the range index is for locating the range corresponding to an id specified in an update operation dot ranges represents insert units where full index would have contained all ids individually dot range index contains less entries comma it refers to an interval of identifiers dot node identifiers need not to be stored together with the tokens they refer to dot the advantage is better space utilization punct low storage overhead punct dot,the range index punct coarse,-2,-3,-1,normal.
66,44,0.136363636363636,0.136363636363636,0.0909090909090909,the storage model ranges are the logical storage units dot storage level comprises chained blocks comma which comma at their turn comma contain ordered ranges dot document order is preserved through the chaining of blocks and through the ordering of ranges inside blocks dot,the storage model ranges are,-3,-9,-6,normal.
36,105,0.219047619047619,0.161904761904762,0.19047619047619,functionality of the range index zz a simple usage scenario punct 1 there is an initially empty data source dot the operations performed punct punct 1 punct insert 2 sibling nodes punct contains 100 nodes in total punct punct 2 punct insert a child punct 40 nodes punct as the last child of the node which is identified by 60 punct 	insertintolast punct 60 comma punct punct new data punct punct punct tokens are created for the inserted data comma and they are stored sequentially on the pages dot node ids are created comma but only the ranges are inserted in the range index dot,functionality of the range index,-9,-2,7,normal.
28,125,0.2,0.152,0.264,functionality of the range index zz a simple usage scenario punct 2 effects of each step on the range index punct punct 1 punct allocate 100 identifiers for the inserted nodes comma create range 1 with ids 1 punct 100 and store it in block 1 dot punct 2 punct insertion of the child punct punct 2a punct locate second node using the range index punct id is in range 1 punct punct 2b punct locate range and offset of the end token of the node with the id 60 punct 2c punct split range number 1 in two punct create range 3 punct punct 2d punct create a new range corresponding to the inserted data punct 2 punct and allocate 40 unique identifiers dot,functionality of the range index,-2,-6,-4,normal.
54,35,0.2,0.257142857142857,0.228571428571429,functionality of the range index zz a simple usage scenario punct 3 punct 2e punct store the new range punct block 1 punct and insert the split range in the storage punct blocks 2 punct,functionality of the range index,-6,-13,-7,normal.
30,75,0.146666666666667,0.173333333333333,0.146666666666667,the lazy punct partial index punct 1 the notion of range and range index allows to optimize update operations punct fewer entries are inserted to the range index punct dot by the way comma reads become more expensive dot nodes can not be accessed directly and additional lookups need to be performed dot the solution is the notion of partial index punct using the advantages of the full index comma but only when needed dot,the lazy punct partial index,-13,-1,12,normal.
37,86,0.13953488372093,0.0697674418604651,0.151162790697674,the lazy punct partial index punct 2 the result of lookup operations comma performed during updates comma is inserted in the partial index comma either punct the range of a token the offset of a token inside its range the location punct range comma offset punct of the end token of the node inside the range the position of the end token of the node inside dot the partial index stores information on the individual nodes punct their exact ranges and offset inside the range dot,the lazy punct partial index,-1,-1,0,normal.
39,60,0.1,0.183333333333333,0.183333333333333,the lazy punct partial index punct 3 the partial index is actually a combination between a real index and a cache dot the combination of the range index and the partial index achieves the goal of being adaptive comma flexible and lazy in xml world the aim is not to index everything comma but only if and when needed dot,the lazy punct partial index,-1,-8,-7,normal.
47,99,0.161616161616162,0.101010101010101,0.242424242424242,the lazy punct partial index punct 4 referring to the previous example punct punct 1 punct considered empty at the beginning comma inserting on empty data source does not create entries in partial index punct 2 punct inserting a new node punct 2a punct locating node with id 60 using the range index in range 1 punct a new entry is inserted in the partial index to indicate the range punct 2b punct locating the end token of the id 60 comma means that after the insert comma the location of the end token is the range 3 dot,the lazy punct partial index,-8,-7,1,normal.
45,85,0.0823529411764706,0.0588235294117647,0.258823529411765,orthogonality of id schemes indexing xml data relies heavily on the fact that nodes in an xml document are assigned an identifier update operations are expressed based on these identifiers indexes can be build on top of them dot proposed model provides a separation from the api of the application punct a range can span over several nodes comma or over parts of a node punct represented as a sequence of tokens punct ids of nodes are comma orthogonal to the way of indexing dot,orthogonality of id schemes indexing,-7,-2,5,normal.
47,65,0.123076923076923,0.2,0.230769230769231,low storage overhead punct 1 the range index is a coarse punct grained index punct lower storage overhead over full index punct the range index uses properties of ids for locating the range of a node with the given id punct id punct is the set of node identifiers in the store punct r punct is the set of all ranges in the range index,low storage overhead punct 1,-2,-2,0,normal.
58,59,0.0847457627118644,0.152542372881356,0.271186440677966,low storage overhead punct 2 a range is defined as a sequence of tokens in document order dot by only storing the identifiers of the first node inside a range comma further decrease storage overhead can be obtained dot the id schemes with this property generate the id of the next token id using a simple factory function punct,low storage overhead punct 2,-2,-4,-2,normal.
74,106,0.0754716981132075,0.0943396226415094,0.179245283018868,stable and comparable identifiers stable identifiers are the way to build indexes on the store punct external and based on logical node identifiers dot stable identifiers can be obtained by assigning unique integer number to nodes at insert times this approach allows to define actual ranges of ids ids inside ranges are comparable ids inside ranges a semi punct stable document order at read time can be obtained punct tokens are stored in document order and read sequentially punct the combination of order between ranges and order of ranges in the storage comma can also be put in connection to partially punct stable identifier schemes dot,stable and comparable identifiers stable,-4,-4,0,normal.
44,33,0.242424242424242,0.303030303030303,0.151515151515152,experiments experimental setup punct based punct on relational database comma java and jdbc used pentium 4 2 comma 8ghz punct 512mb ram comma running suse linux9 dot 0 comma and using a mysql,experiments experimental setup punct based,-4,1,5,normal.
68,45,0.133333333333333,0.0666666666666667,0.133333333333333,predictions the identifier scheme associates unique integer values to each node comma at insert time dot only ranges become entries in the index dot a memory punct based partial index adds information on the location of tokens inside ranges punct begin and end token punct,predictions the identifier scheme associates,1,-2,-3,normal.
